SET_NAME,PATTERN_NAME,SMARTS,MIN_COUNT,SEVERITY_SCORE,SEVERITY_COMMENT,COVALENT,SPECIAL_MOL,ORIGINAL_SET,SET_DESCRIPTION,SOURCE,REFERENCE,NumMatchesPubChem2018,EX1,CID_Ex1,EX2,CID_Ex2,EX3,CID_Ex3,EX4,CID_Ex4,EX5,CID_Ex5
NIBR_Screeningdeck_2019,activated_4membered_ring,"[#6]1~[$(C(=O)),$(S(=O))]~[O,S,N]~[$(C(=O)),$(S(=O))]1",1,2,EXCLUDE,0,0,BMS,Exclusion and informational filters for HTS and hit list triaging,literature,"Pearce, B. C., Sofia, M. J., Good, A. C., Drexler, D. M., & Stock, D. A. (2006). An empirical process for the design of high-throughput screening deck filters. Journal of chemical information and modeling, 46(3), 1060-1068.",2761,CC1(C(=O)N(S1(=O)=O)CC2=CC(=CC(=C2)C(=S)N)F)C,81539709,CC1(C(=O)N(S1(=O)=O)CC(=O)NCC#C)C,81543006,CC1CCC(CN1)N2C(=O)C(S2(=O)=O)(C)C,81546085,CC1(C2=CC3(C1(CC2)C)C(=O)OC3=O)C,87597429,CC1(C(=O)N(S1(=O)=O)C2=C(C=CC(=C2)C#N)Cl)C,80406603
NIBR_Screeningdeck_2019,activated_S_or_O_in_3_ring,"C1~[O,S]~[C,N,O,S]1[a,N,O,S]",1,2,EXCLUDE,0,0,BMS,Exclusion and informational filters for HTS and hit list triaging,literature,"Pearce, B. C., Sofia, M. J., Good, A. C., Drexler, D. M., & Stock, D. A. (2006). An empirical process for the design of high-throughput screening deck filters. Journal of chemical information and modeling, 46(3), 1060-1068.",45330,C1=CC(=C(C=C1Cl)C2C(O2)(C#N)C#N)Cl,100975698,CC1=CC=C(C=C1)[C@@H]2[C@@](O2)(C#N)C(=N)OCC(C)C,100975699,CC[C@@]1([C@@](O1)(C#N)C(=N)OC)C2=CC=CC=C2,100975713,COC(=N)C1([C@H](O1)C2=CC=C(C=C2)Cl)C(=N)OC,100975719,CC1=CC2=CC3=C(C(=C2C(=N1)OC)OC)[C@@]45[C@H](CC[C@@]4(O5)CC3)OC(=O)C6C7CCC(C6=O)(C7(C)C)C,100978771
NIBR_Screeningdeck_2019,acyclic_enolate,C=[C!r]O,1,0,ANNOTATION,0,0,Brenk,"Unwanted functionalities like potentially mutagenic groups, unfavourable pharmacokinetic properties, reactive groups, or compounds which are likely to interfere with typical HTS assays",literature,"Brenk, R.; Schipani, A.; James, D.; Krasowski, A.; Gilbert, I. H.; Frearson, J.; Wyatt, P. G. Lessons learnt from assembling screening libraries for drug discovery for neglected diseases. ChemMedChem 2008, 3, 435– 444, DOI: 10.1002/cmdc.200700139",699796,CC1=CC2=C(C(=C1)OCC3CCCCC(CCCCC4=CC=C(C=C4)C5(CCN(CC5)C(=O)C)C6=CC=C(C=C6)OCC7=CC(=CC(=C7)C(C)(C)C)COC8=CC=C(C=C8)C9(CCN(CC9)C(=O)C)C1=CC=C(C=C1)OCC1=CC(=CC(=C1)C(C)(C)C)CO3)CO2)S/C=C(/C1=CC=[N+](C=C1)CC1=CC=C(C=C1)Cl)\[O-],100975469,CC/C=C(\C1=CC=CC=C1)/O[Si](CC)(CC)CC,100975521,C=COC1=C2C=CC=CC2=NC3=CC=CC=C31,100975634,C[C@@H]1[C@H]([C@@H]([C@@H](O1)O[C@@H]2CO[C@H]([C@H]([C@@H]2O)O)O[C@@H]3[C@H]([C@@H](CO[C@H]3N4[C@H](C(=O)/C(=C(/C=C/C=C/C=C/C=C/C=C(\C=C(/C)\Cl)/Cl)\O)/C4=O)CC(=O)N)O)O)O)O,100975898,CC(C)(C)[Si](C)(C)OCC/C(=C(\C1=CC(=C(C=C1)OC)OC)/O)/C(=O)OC,100975972
NIBR_Screeningdeck_2019,acyclic_cyanohydrin,"N#C[C;R0;X4]O[!$(O=[C,S])] ",1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,62692,CCC[C@H](C#N)OS(=O)(=O)C1=CC=C(C=C1)[N+](=O)[O-],100977703,CCCC[C@](C)(C#N)OS(=O)(=O)C,100977714,C(CCCOCC#N)CCOCC#N,100978017,CCCCC#C[C@@H]1CCC[C@@H]1OCC#N,100979939,CCCCCCO[C@H]1[C@@H]([C@H]([C@H]2[C@H](O1)COC(O2)C3=CC=CC=C3)OCC#N)NC(=O)C,100983988
NIBR_Screeningdeck_2019,acyclic_enolate,[O-]-[C;R0]=[C;R0] ,1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,25244,CC1=CC2=C(C(=C1)OCC3CCCCC(CCCCC4=CC=C(C=C4)C5(CCN(CC5)C(=O)C)C6=CC=C(C=C6)OCC7=CC(=CC(=C7)C(C)(C)C)COC8=CC=C(C=C8)C9(CCN(CC9)C(=O)C)C1=CC=C(C=C1)OCC1=CC(=CC(=C1)C(C)(C)C)CO3)CO2)S/C=C(/C1=CC=[N+](C=C1)CC1=CC=C(C=C1)Cl)\[O-],100975469,CCOC(=C(C)[P+]([O-])(OCC)OCC)[O-],100976000,C/C=C(/[C@H](C)O[Si](C)(C)C(C)(C)C)\[O-].[Cl-].[Cl-].[Cl-].[Ti+4],100976128,CCOC(=C(C(C1=CC=CC=C1OC)O)[N+]#N)[O-],100976230,CCOC(=C(C(C1=CC=C(C=C1)OC)OC(=O)NS(=O)(=O)C2=CC=C(C=C2)C)[N+]#N)[O-],100976245
NIBR_Screeningdeck_2019,acyclic_N-C-N,N-!@[CX4]-!@N,1,0,ANNOTATION,0,0,LINT,"reactive groups and compounds or functionalities that have been shown to be mutagenic or carcinogenic, or tend to give false positives in high-throughput screens",literature,"Blake, J. F. Identification and evaluation of molecular properties related to preclinical optimization and clinical fate. Med. Chem. (Sharjah, United Arab Emirates) 2005, 1, 649– 655, DOI: 10.2174/157340605774598081",202850,CCN(CC)C[NH+]=C(C=C)O,100975415,CC(=C)C(=[NH+]CN(C)C)O,100975417,C(N)([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],100975684,C(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])F,100975688,CC(C)(C=O)[C@@](C(=O)OC)(N)NC1(C2=CC=CC=C2C3=CC=CC=C31)C4=CC=CC=C4,100975760
NIBR_Screeningdeck_2019,acyclic_nitroamino,[N;R0](~N)~O ,1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,54235,CC(=O)OCN(CC(OC)OC)N=O,100977059,CC(N(CC1=CC=CC=C1)N=O)OC(=O)C,100977061,CCC(N(C(C)(C)C)N=O)OC(=O)C,100977065,COCCN(COC(=O)CCl)N=O,100977083,CC(C)C(N(C)N=O)OC(=O)COC,100977085
NIBR_Screeningdeck_2019,acyl_cyanide,O=CC#N,1,1,FLAG,0,0,Inhouse,N.A.,inhouse,no ref,5443,CCCCCCCC/C=C\CCCCCCCC(=O)C#N,129267688,CCCC(C)(C(=O)C#N)N(C)C(CC1=CC=CC=C1)C(=O)OC,87577437,C(C(=O)C#N)NCC(=O)C#N,87591505,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N.C1=CC(=C(C(=C1)Cl)Cl)C(=O)C#N,87593535,C1CC(C1)NC(=O)C#N,87598971
NIBR_Screeningdeck_2019,adjacent_ring_double_bonds,[*;R]=[*;R]=[*;R],1,0,ANNOTATION,0,0,SureChEMBL,"subset of the ToxAlert database, tructural alerts for toxic chemicals and compounds with potential adverse reactions",literature,SureChEMBL ToxAlerts WebPage. https://www.surechembl.org/knowledgebase/169485-non-medchem-friendly-smarts,24752,C1=C=C[N]C=N1.[Cl-].[Cl-].[Ce],100976787,CC(C)(C)OC1=C=CN=C([N]1)OC(C)(C)C.[Cl-].[Cl-].[Ce],100976788,[2H]C1=C2C=CC=CC2=C=CC3=CC=CC=C13,100977274,[2H]C1=C2C=CC=CC2=CC3=C=CC=CC=C13,100977275,C1C2=CC=CC3=C=C[CH-]C(=C23)C=C1C4=CC(=CC=C4)C5C=CC6=CC=CC7=CC=[C+]C5=C76,100978458
NIBR_Screeningdeck_2019,aldehyde_aliphatic,"[#6;X4;!$([C;H](O)-[C;H](O)-[C;H](O))]-[C;H1]=[O,S]",1,0,ANNOTATION,1,0,Inhouse,N.A.,inhouse,no ref,319422,C[Si](C)(C)CC#CCC[C@@H](CC=O)C1=CC=CC=C1,100975400,CC(C)(C=O)[C@@](C(=O)OC)(N)NC1(C2=CC=CC=C2C3=CC=CC=C31)C4=CC=CC=C4,100975760,CCOC(=O)C(C=O)C1=CC=C(C=C1)[N+](=O)[O-],100976181,CCOC(=O)C(/C=C/C1=CC=CC=C1)C=O,100976182,C1=CC(=CC=C1CCCCCC=O)C=O,100976460
NIBR_Screeningdeck_2019,aldehyde_aromatic,"[#6;X3,X2]-[#6;H1]=[#8,#16&v2]",1,0,ANNOTATION,1,0,Inhouse,N.A.,inhouse,no ref,545963,CN1C(=O)C(=C(NC1=O)N=[N+]=[N-])C=O,100975554,CCOC(C#C/C=C/C#CC=O)OCC,100975881,CCOC(=O)C1(C=C(O[C@@H]([C@@H]1/C=C/C=O)COC(=O)C)C)C(=O)OCC,100975916,C[Si](C)(C)/C=C/CC(=C)C=O,100975940,CCN(C1=CC=C(C=C1)/C=C/C2=CC=C(C=C2)C=O)CC3=CC=CC=C3CN(C4=CC=C(C=C4)/C=C/C5=CC=C(C=C5)C=O)CC,100976112
NIBR_Screeningdeck_2019,aldimin_acyclic,"[C;H1&$([#6]-[#6]),H2]=!@N-[*;!#7;!#8]",1,1,FLAG,0,0,Inhouse,N.A.,inhouse,no ref,244121,CC1=CC=C(C=C1)S(=O)(=O)N=C/C(=C/C2=CC=CC=C2)/C,100976147,C[C@@H]1OC[C@H]([C@@H](O1)C=[N+](CC2=CC=CC=C2)[O-])O,100976572,CCN1C=C(C=N1)N=CC2=CC=C(C=C2)OC,100977200,CC1=C(N=CN1)CC=NCC(CN=CCC2=C(NC=N2)C)O,100977469,CCO[P+](C(C)(C)[N+](=CC1=CC=C(C=C1)C)[O-])([O-])OCC,100978530
NIBR_Screeningdeck_2019,alkyl_chain_CH2_count_10,[C;R0;X4]!@[CH]!@[CH]!@[CH]!@[CH]!@[CH]!@[CH]!@[CH]!@[CH]!@[CH]!@[CH] ,1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,7781,CCOC(=O)/C=C/C=C/C=C/C=C/C=C/CC(C1=CC=CC=C1)O,100986142,CCCCCCCCC/C=C/C=C/C=C/C=C/C=C/C(=O)NCCC1=CNC2=C1C=C(C=C2)O,100913582,C(C(C(C(C(C(F)F)F)F)F)F)(C(C(C(C(C(C(C(C(C(C(C(O)(O)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F)F)F)F)F,87584151,CCCCCCCCCC=CC=CC=CC=CC=CC=CC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC(C)C)COP(=O)([O-])OCC[N+](C)(C)C,87594743,CCC(C)C(C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C)N=O,89030417
NIBR_Screeningdeck_2019,allene,C=C=C,1,1,FLAG,0,0,SureChEMBL,"subset of the ToxAlert database, tructural alerts for toxic chemicals and compounds with potential adverse reactions",literature,SureChEMBL ToxAlerts WebPage. https://www.surechembl.org/knowledgebase/169485-non-medchem-friendly-smarts,56147,C[Si](C)(C)C=C=C1[C@@H]([C@H]([C@H]([C@@H]([C@H]1OCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)OCC5=CC=CC=C5)O,100975399,CC1(C[C@H](CC1=C=C)C2=CC=CC=C2)O,100975402,C[Si](C)(C)[C]=C=C.[Zn].[Br-],100975936,CCOC(C)OCC(=C=C(CO)[P+]([O-])(OCC)OCC)C,100976489,C1=C=C[N]C=N1.[Cl-].[Cl-].[Ce],100976787
NIBR_Screeningdeck_2019,allyl_terminal,"[#8,#7&v3,#16&v2]-[CH2]-[CH]=[CH2]",1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,853747,C=CCO[C@H]1C[C@H](C(C1)(CO)CO)O,100975442,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@H](O3)NC(=O)C[C@@H](C(=O)OC(C)(C)C)NC(=O)OCC=C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,100976742,C=CCOCCOCCOCCC1=CC=C(C=C1)C2=NC3=C(C=CC4=C3N=C(C=C4)C5=CC(=CC=C5)C6=NC7=C(C=CC8=C7N=C(C=C8)C9=CC=CC(=C9)C1=NC3=C(C=CC4=C3N=C(C=C4)C3=CC=C(C=C3)CCOCCOCCOCC=C)C=C1)C=C6)C=C2,100976862,COC1=CN(C=C1OC)CC=C,100977367,C=CCOC1=CN(C=C1OCC=C)CC2=CC=CC=C2,100977369
NIBR_Screeningdeck_2019,alpha_chloro_amides_esters_amidines,"Cl[C;H2]C([H,NH2,OCH3])=[NH,O]",1,0,ANNOTATION,1,0,Inhouse,N.A.,inhouse,no ref,27863,C[C@@H](C(=O)NCC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)CCl)NC=O,100978012,CC(=O)O[C@H]1[C@@H]([C@H](O[C@@H]([C@@H]1OC(=O)C)Br)C(C(=O)CCl)O)OC(=O)C,100982501,CCCCCCCCCCCC1C2=CC(=C(C=C2CCNC(=O)CCl)CCNC(=O)CCl)C(C3=CC(=C(C=C3CCNC(=O)CCl)CCNC(=O)CCl)C(C4=C(C=C(C(=C4)C(C5=C(C=C(C1=C5)CCNC(=O)CCl)CCNC(=O)CCl)CCCCCCCCCCC)CCNC(=O)CCl)CCNC(=O)CCl)CCCCCCCCCCC)CCCCCCCCCCC,100991530,CC(C)C[C@H](NC(=O)CCl)[P+]([O-])(OC(C)C)OC(C)C,100991627,CC(C)[C@@H](C(=O)N[C@@H](CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)CCl)NC(=O)[C@H](CCCN=C(N)N)N,100999550
NIBR_Screeningdeck_2019,alpha_cyano_acrylamides,O=C(N)[C;X3]C#N,1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,265308,CCN(C1=CC=C(C=C1)/C=C/C2=CC=C(C=C2)/C=C(/C(=O)NC3C(CCCC3)C)\C#N)CC4=CC=CC=C4CN(C5=CC=C(C=C5)/C=C/C6=CC=C(C=C6)/C=C(/C(=O)NC7C(CCCC7)C)\C#N)CC,100976114,C1=CC=C(C=C1)C#C/C=C(\C#N)/C(=O)NC2=CC=CC=C2,100985108,CCCCN1C(=O)/C(=C/C=C/2\C(C3=CC=CC=C3N2CCC)(C)C)/C(=C(C1=O)C#N)C,100996261,CC(C)(C(=C(C#N)C(=O)N1CCCCC1)N2C=NC3C2=CC=NC3)C(=O)N4CCN(CC4)C5COC5,129259736,C1CCN(CC1)C(=O)C(=C(C(CCO)CCO)N2CNC3=C2C=CN=C3)C#N,129259739
NIBR_Screeningdeck_2019,alpha_halo_amine,"[F,Cl,Br,I,$(O(S(=O)(=O)))]-[CH,CH2;!$(C(F)(F))]-[N,n]",1,0,ANNOTATION,0,0,BMS,Exclusion and informational filters for HTS and hit list triaging,literature,"Pearce, B. C., Sofia, M. J., Good, A. C., Drexler, D. M., & Stock, D. A. (2006). An empirical process for the design of high-throughput screening deck filters. Journal of chemical information and modeling, 46(3), 1060-1068.",51416,C[C@@H]1C[C@]2(CC(=O)O[C@@H]3CC[N@+]4([C@@H]3C(=CC4)COC(=O)[C@@]1(O2)C)CCl)C,100976534,C[N+](C)(CC=C)CI,100982507,CC(C)(C)OC(=O)C(N1C(=O)C(NC1=O)(C2=CC=CC=C2)C3=CC=CC=C3)F,100992499,[C-]#[N+][C@H](C#N)F,100992541,C[C@@H](CNCCCCNN1CN(SC1Cl)F)N,129251398
NIBR_Screeningdeck_2019,alpha_halo_EWG,"[$(C(F)(F)(F)),$(C#N),$(N(=O)(=O)),$([N+](=O)[O-])]-[CH,CH2]-[Cl,Br,I,$(O(S(=O)(=O)))]",1,2,EXCLUDE,1,0,BMS,Exclusion and informational filters for HTS and hit list triaging,literature,"Pearce, B. C., Sofia, M. J., Good, A. C., Drexler, D. M., & Stock, D. A. (2006). An empirical process for the design of high-throughput screening deck filters. Journal of chemical information and modeling, 46(3), 1060-1068.",8783,CCC[C@H](C#N)OS(=O)(=O)C1=CC=C(C=C1)[N+](=O)[O-],100977703,CC1=CC=C(C=C1)S(=O)(=O)O[C@H]([C@H](CC(=C)C)O)C(F)(F)F,100987257,C1=CC(=C(C=C1F)OCC(C(F)(F)F)Br)Br,81530627,C1=CC=C(C=C1)CC(C#N)(C(C#N)Cl)O,87581830,CC(C)(C)OC(=O)N1CCC(CC1)(COCCC2=CC(=CC3=C(NN=C23)C(C(F)(F)F)Cl)C(C(F)(F)F)Cl)C4=CC=C(C=C4)F,87596060
NIBR_Screeningdeck_2019,alpha_halo_heteroatom,"[N,n,O,S;!$(S(=O)(=O))]-[CH,CH2;!$(C(F)(F))][F,Cl,Br,I,$(O(S(=O)(=O)))]",1,0,ANNOTATION,0,0,BMS,Exclusion and informational filters for HTS and hit list triaging,literature,"Pearce, B. C., Sofia, M. J., Good, A. C., Drexler, D. M., & Stock, D. A. (2006). An empirical process for the design of high-throughput screening deck filters. Journal of chemical information and modeling, 46(3), 1060-1068.",116621,C[C@@H]1C[C@]2(CC(=O)O[C@@H]3CC[N@+]4([C@@H]3C(=CC4)COC(=O)[C@@]1(O2)C)CCl)C,100976534,C[C@@]1([C@H]([C@@H](O[C@H]([C@@H]1SC2=CC=CC=C2)F)CF)O)[N+](=O)[O-],100977678,CCN(CC)C(C(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F,100977954,CC1=CC=C(C=C1)S(=O)C[C@H](OC(=O)C)Cl,100979583,C[Si](C)(C)O[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1Cl)COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4,100980822
NIBR_Screeningdeck_2019,alpha_peptide,C[C!r3!r4!r5!r6!r7!r8!r9](=O)-NC[C!r3!r4!r5!r6!r7!r8!r9](=O)NC[C!r3!r4!r5!r6!r7!r8!r9](=O)NC,1,2,EXCLUDE,0,1,PEPTIDE,Peptides and close analogues,inhouse,no ref,521704,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)/C=N\OCC5=CC=C(C=C5)C6=CC=CC=C6,100975351,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N1)CS)CS)CC2=CC=CC=C2,100975529,CC1([C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(SS1)(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O)CC3=CC=C(C=C3)F)NC(=O)[C@H](CC4=CC=C(C=C4)O)N)C,100976096,CC[C@@H](C)[C@H]1C(=O)N([C@H](C(=O)NC(C(=O)NCCC(=O)NC(C(=O)N([C@@H](C(=O)N[C@H](C(=O)NCCC(=O)N[C@H](C(=O)N([C@H](C(=O)NCCC(=O)N1)[C@H](C)CC)C)CC(C)C)C(C)O)[C@H](C)CC)C)CC(C)C)C)C(C)C)C,100976569,C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N2C[C@@H](C[C@H]2C(=O)N(CC(=O)N([C@H](C(=O)O1)C(C)C)C)C)O)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)N[C@H]6[C@H](OC(=O)[C@@H](N(C(=O)CN(C(=O)[C@@H]7CCCN7C(=O)[C@H](NC6=O)C(C)C)C)C)C(C)C)C)N)C,100976806
NIBR_Screeningdeck_2019,amide_acyclic_count_2,[#6]-[NH]-!@[C;$(C-[#6])]=O,2,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,3870405,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)/C=N\OCC5=CC=C(C=C5)C6=CC=CC=C6,100975351,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O)NC(=O)CCN,100975526,C=C(C(=O)NC1=CC(=C(C=C1)S(=O)(=O)O)NN=C2C(=CC3=CC(=C(C(=C3C2=O)N)N=NC4=C(C=CC(=C4)NC(=O)C(=C)Br)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)Br,100975579,CCCCCCCCCCCCCCC(C(=O)O)OC1=CC=CC=C1OCC(=O)NCCNC(=O)COC2=CC=CC=C2OC(CCCCCCCCCCCCCC)C(=O)O,100975668,C[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](C)C(=O)O)N,100975879
NIBR_Screeningdeck_2019,amidines,N=C(-[#6])N,1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,1241677,CC1(C([N+](=C(N1[O-])C2=CC=C(C=C2)C3=CSC(=C4SC5=C(S4)SCCS5)S3)[O-])(C)C)C,100976070,CC1=C(C(=CC=C1)C)NC2=[N+](CC=C2C3=CC=CC=C3)C(C)C,100976152,CC1=C(C(=[N+](C1)C(C)(C)C)NC(C)(C)C)C2=CC=CC=C2,100976155,CCCCCCCCCCCC1=NCCN1CCNC(=O)CCC(=O)O,100976443,CC1(O[C@@H]2[C@H](C[C@H]([C@@H]2O1)N=CN=C3C(=C(NC4=C(C=C(C=C4)[N+](=O)[O-])[N+](=O)[O-])[O-])N=CN3[C@H]5[C@H]6[C@@H]([C@H](O5)COC(C7=CC=CC=C7)(C8=CC=CC=C8)C9=CC=C(C=C9)OC)OC(O6)(C)C)CO)C,100976468
NIBR_Screeningdeck_2019,amino_acid,[NH2][CX4]C(=O)O,1,0,ANNOTATION,0,0,LINT,"reactive groups and compounds or functionalities that have been shown to be mutagenic or carcinogenic, or tend to give false positives in high-throughput screens",literature,"Blake, J. F. Identification and evaluation of molecular properties related to preclinical optimization and clinical fate. Med. Chem. (Sharjah, United Arab Emirates) 2005, 1, 649– 655, DOI: 10.2174/157340605774598081",300332,[2H]C([2H])([2H])OC(=O)[C@H](CC1=CC=CC=C1)N([2H])[2H],100975734,CC(C)(C=O)[C@@](C(=O)OC)(N)NC1(C2=CC=CC=C2C3=CC=CC=C31)C4=CC=CC=C4,100975760,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@H]2[C@H]([C@@H]([C@H](O[C@@H]2OC[C@@H](C(=O)O)N)CO)O)O)CO)O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O[C@@]4(C[C@@H]([C@H]([C@@H](O4)[C@@H]([C@@H](CO)O)O)N)O)C(=O)O)O)O,100976162,C1[C@H](C[NH2+][C@]1(C2=CC=CC=C2)C(=O)O)S(=O)(=O)O,100977749,C[C@]1(C[C@H](C[NH2+]1)C(=O)OC(C)(C)C)C(=O)O,100977750
NIBR_Screeningdeck_2019,amino_acridine,c:1:c:2:c(:c:c:c:1):n:c:3:c(:c:2-[#7]):c:c:c:c:3,1,2,EXCLUDE,0,0,PAINS_B,"pan-assay interference compounds, identify promiscuious binders in alpha screen assays",literature,"Baell, J. B., & Holloway, G. A. (2010). New substructure filters for removal of pan assay interference compounds (PAINS) from screening libraries and for their exclusion in bioassays. Journal of medicinal chemistry, 53(7), 2719-2740.",11231,CCSSCCCCCCCCCCC(=O)OCCCCCCNC(=S)NC1=C2C=CC=CC2=NC3=CC=CC=C31,100986594,CCS(=O)(=O)NC1=CC=C(C=C1)NC2=C3C=CC=CC3=[N+](C4=CC=CC=C42)C,12312390,CC1=CC=CC2=C1N=C3C=C(C=CC3=C2NC4=C(C=C(C=C4)NS(=O)(=O)C)OC)[N+](=O)[O-].Cl,12323851,CN(C)CCCCNC(=O)C1=CC=CC2=C(C3=CC=CC=C3[NH+]=C21)N,44383058,C1=CC=C(C(=C1)/C=C\C(=O)O)NC2=C3C=CC=CC3=NC4=CC=CC=C42,44383193
